model,Product Description,Product Code (SKU),Categories,Price ($),Status,Hub Diameter,Hub Thickness,Shaft Diameter,Weight,diameter_in,pitch_in,Diameter (METERS),Pitch (-),Color,UPC Code,Product Weight (NOT for Shipping Calculations) (LBS) ,mass_g,manufacturer,price_usd,url,id,Weight (KG),Ct_static,Cp_static,BETA,J,V,Pe,ct,cp,PWR_Hp,Torque_In-Lbf,Thrust_Lbf,Ct*,Cp*,Dominated,J_adv-ratio,V_mph,Efficiency,diam_diff,mass_score,score
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1531,,,,0.366666667,,,,0.0935,0.0342,0.017,0.526,0.603,0.092573356,0.032196559,,0.02,0.6,0.0583,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1530,,,,0.366666667,,,,0.0951,0.034,0.017,0.524,0.613,0.09394841,0.031623765,,0.0,0.0,0.0,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1557,,,,0.366666667,,,,0.0094,0.0113,0.006,0.174,0.06,0.004074168,0.008121972,,0.58,16.4,0.4767,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1541,,,,0.366666667,,,,0.0695,0.0332,0.016,0.512,0.448,0.070344604,0.032245839,,0.23,6.7,0.4908,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1604,,,,0.366666667,,,,0.0603,0.0293,0.114,1.803,1.556,0.0598973,0.029841665,,0.3,16.8,0.6094,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1603,,,,0.366666667,,,,0.0636,0.03,0.117,1.847,1.641,0.064554387,0.031020225,,0.27,15.6,0.5827,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1602,,,,0.366666667,,,,0.0668,0.0306,0.12,1.885,1.723,0.067509806,0.031682432,,0.25,14.4,0.5535,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1601,,,,0.366666667,,,,0.0699,0.0311,0.122,1.917,1.803,0.070344604,0.032245839,,0.23,13.2,0.5218,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1600,,,,0.366666667,,,,0.0728,0.0316,0.123,1.944,1.88,0.073057769,0.032710445,,0.21,12.0,0.4877,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1599,,,,0.366666667,,,,0.0757,0.0319,0.125,1.967,1.954,0.075648292,0.033076252,,0.19,10.8,0.451,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1598,,,,0.366666667,,,,0.0784,0.0322,0.126,1.985,2.024,0.078115163,0.033343259,,0.17,9.6,0.4116,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1597,,,,0.366666667,,,,0.081,0.0324,0.127,1.998,2.091,0.080457373,0.033511465,,0.15,8.4,0.3696,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1596,,,,0.366666667,,,,0.0835,0.0326,0.127,2.007,2.155,0.082673911,0.033580872,,0.13,7.2,0.325,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1595,,,,0.366666667,,,,0.0858,0.0327,0.128,2.011,2.215,0.084763767,0.033551479,,0.11,6.0,0.2777,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1594,,,,0.366666667,,,,0.088,0.0327,0.128,2.012,2.271,0.087658814,0.033322139,,0.08,4.8,0.2278,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1593,,,,0.366666667,,,,0.0901,0.0326,0.128,2.009,2.324,0.089427547,0.033045745,,0.06,3.6,0.1751,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1592,,,,0.366666667,,,,0.092,0.0325,0.127,2.003,2.373,0.091066065,0.032670552,,0.04,2.4,0.1196,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1591,,,,0.366666667,,,,0.0938,0.0324,0.126,1.993,2.419,0.092573356,0.032196559,,0.02,1.2,0.0612,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1590,,,,0.366666667,,,,0.0954,0.0321,0.126,1.98,2.461,0.09394841,0.031623765,,0.0,0.0,0.0,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1621,,,,0.366666667,,,,0.0946,0.0337,0.257,3.243,3.815,0.092573356,0.032196559,,0.02,1.5,0.0593,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1620,,,,0.366666667,,,,0.0963,0.0339,0.259,3.267,3.881,0.09394841,0.031623765,,0.0,0.0,0.0,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1619,,,,0.366666667,,,,0.0,0.0062,0.024,0.385,0.001,-0.003164317,0.004646312,,0.61,34.8,0.0019,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1618,,,,0.366666667,,,,0.0045,0.0082,0.032,0.507,0.117,0.001687161,0.006988119,,0.59,33.6,0.3256,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1617,,,,0.366666667,,,,0.009,0.0103,0.04,0.632,0.233,0.006435185,0.009231125,,0.57,32.4,0.5028,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1616,,,,0.366666667,,,,0.0135,0.0123,0.048,0.757,0.348,0.011078746,0.011375332,,0.55,31.2,0.603,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1615,,,,0.366666667,,,,0.0179,0.0143,0.056,0.88,0.461,0.015616834,0.013420739,,0.53,30.0,0.6605,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1614,,,,0.366666667,,,,0.0222,0.0162,0.063,1.0,0.572,0.020048438,0.015367345,,0.51,28.8,0.6926,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1613,,,,0.366666667,,,,0.0264,0.0181,0.071,1.115,0.681,0.02437255,0.017215152,,0.49,27.6,0.7085,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1612,,,,0.366666667,,,,0.0305,0.0199,0.078,1.223,0.787,0.030654958,0.019801612,,0.46,26.4,0.7147,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1611,,,,0.366666667,,,,0.0346,0.0215,0.084,1.322,0.892,0.034705918,0.021402419,,0.44,25.2,0.7147,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1610,,,,0.366666667,,,,0.0385,0.0229,0.09,1.414,0.994,0.03864585,0.022904425,,0.42,24.0,0.7099,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1609,,,,0.366666667,,,,0.0424,0.0243,0.095,1.495,1.094,0.042473744,0.024307632,,0.4,22.8,0.7015,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1608,,,,0.366666667,,,,0.0462,0.0255,0.1,1.571,1.192,0.04618859,0.025612039,,0.38,21.6,0.689,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1607,,,,0.366666667,,,,0.0499,0.0266,0.104,1.64,1.287,0.049789379,0.026817645,,0.36,20.4,0.673,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1606,,,,0.366666667,,,,0.0534,0.0276,0.108,1.702,1.379,0.0532751,0.027924452,,0.34,19.2,0.6542,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1637,,,,0.366666667,,,,0.05,0.0261,0.199,2.513,2.016,0.049789379,0.026817645,,0.36,25.5,0.6867,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1636,,,,0.366666667,,,,0.0536,0.0271,0.207,2.611,2.16,0.0532751,0.027924452,,0.34,24.0,0.6667,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1635,,,,0.366666667,,,,0.0571,0.028,0.214,2.698,2.301,0.056644744,0.028932459,,0.32,22.5,0.6442,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1634,,,,0.366666667,,,,0.0605,0.0288,0.22,2.776,2.438,0.0598973,0.029841665,,0.3,21.0,0.6192,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1633,,,,0.366666667,,,,0.0638,0.0296,0.226,2.847,2.573,0.064554387,0.031020225,,0.27,19.5,0.5917,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1632,,,,0.366666667,,,,0.067,0.0302,0.231,2.909,2.702,0.067509806,0.031682432,,0.25,18.0,0.5613,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1631,,,,0.366666667,,,,0.0702,0.0308,0.235,2.963,2.829,0.070344604,0.032245839,,0.23,16.5,0.5289,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1630,,,,0.366666667,,,,0.0732,0.0313,0.239,3.009,2.949,0.073057769,0.032710445,,0.21,15.0,0.4937,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1629,,,,0.366666667,,,,0.0761,0.0317,0.242,3.049,3.067,0.075648292,0.033076252,,0.19,13.5,0.4559,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1628,,,,0.366666667,,,,0.0789,0.032,0.245,3.084,3.181,0.078115163,0.033343259,,0.17,12.0,0.4154,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1627,,,,0.366666667,,,,0.0815,0.0324,0.247,3.114,3.286,0.080457373,0.033511465,,0.15,10.5,0.372,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1626,,,,0.366666667,,,,0.0841,0.0326,0.249,3.139,3.389,0.082673911,0.033580872,,0.13,9.0,0.3262,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1625,,,,0.366666667,,,,0.0864,0.0328,0.251,3.161,3.484,0.084763767,0.033551479,,0.11,7.5,0.2775,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1624,,,,0.366666667,,,,0.0887,0.033,0.252,3.181,3.574,0.087658814,0.033322139,,0.08,6.0,0.2264,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1623,,,,0.366666667,,,,0.0908,0.0332,0.254,3.2,3.661,0.089427547,0.033045745,,0.06,4.5,0.1728,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1622,,,,0.366666667,,,,0.0928,0.0335,0.255,3.22,3.741,0.091066065,0.032670552,,0.04,3.0,0.117,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1652,,,,0.366666667,,,,0.0937,0.0345,0.456,4.786,5.439,0.091066065,0.032670552,,0.04,3.6,0.1147,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1653,,,,0.366666667,,,,0.0916,0.034,0.449,4.715,5.321,0.089427547,0.033045745,,0.06,5.4,0.1708,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1650,,,,0.366666667,,,,0.0974,0.0359,0.473,4.971,5.653,0.09394841,0.031623765,,0.0,0.0,0.0,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1651,,,,0.366666667,,,,0.0956,0.0352,0.464,4.873,5.55,0.092573356,0.032196559,,0.02,1.8,0.0575,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1667,,,,0.366666667,,,,0.0502,0.0258,0.34,3.575,2.913,0.049789379,0.026817645,,0.36,30.6,0.6989,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1666,,,,0.366666667,,,,0.0538,0.0268,0.354,3.721,3.124,0.0532751,0.027924452,,0.34,28.8,0.6778,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1649,,,,0.366666667,,,,0.0,0.0059,0.045,0.568,0.001,-0.003164317,0.004646312,,0.61,43.4,0.0025,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1648,,,,0.366666667,,,,0.0045,0.0079,0.06,0.757,0.183,0.001687161,0.006988119,,0.59,41.9,0.3413,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1647,,,,0.366666667,,,,0.0091,0.0099,0.075,0.951,0.365,0.006435185,0.009231125,,0.57,40.5,0.5222,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1646,,,,0.366666667,,,,0.0135,0.0119,0.091,1.143,0.544,0.011078746,0.011375332,,0.55,39.0,0.6234,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1645,,,,0.366666667,,,,0.0179,0.0138,0.106,1.331,0.721,0.015616834,0.013420739,,0.53,37.5,0.6818,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1644,,,,0.366666667,,,,0.0222,0.0157,0.12,1.514,0.895,0.020048438,0.015367345,,0.51,36.0,0.7146,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1643,,,,0.366666667,,,,0.0264,0.0176,0.134,1.692,1.066,0.02437255,0.017215152,,0.49,34.5,0.7301,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1642,,,,0.366666667,,,,0.0306,0.0193,0.148,1.86,1.234,0.030654958,0.019801612,,0.46,33.0,0.7353,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1641,,,,0.366666667,,,,0.0347,0.0209,0.16,2.016,1.399,0.034705918,0.021402419,,0.44,31.5,0.7338,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1640,,,,0.366666667,,,,0.0387,0.0224,0.171,2.158,1.559,0.03864585,0.022904425,,0.42,30.0,0.7276,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1639,,,,0.366666667,,,,0.0425,0.0238,0.181,2.286,1.715,0.042473744,0.024307632,,0.4,28.5,0.7179,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1638,,,,0.366666667,,,,0.0463,0.025,0.191,2.404,1.867,0.04618859,0.025612039,,0.38,27.0,0.704,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1668,,,,0.366666667,,,,0.0464,0.0246,0.325,3.414,2.696,0.04618859,0.025612039,,0.38,32.4,0.7173,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1669,,,,0.366666667,,,,0.0426,0.0234,0.308,3.238,2.474,0.042473744,0.024307632,,0.4,34.2,0.7325,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1663,,,,0.366666667,,,,0.0641,0.0294,0.388,4.071,3.721,0.064554387,0.031020225,,0.27,23.4,0.5996,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1672,,,,0.366666667,,,,0.0306,0.0188,0.249,2.612,1.775,0.028588158,0.018964159,,0.47,39.6,0.7543,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1665,,,,0.366666667,,,,0.0573,0.0278,0.367,3.851,3.328,0.056644744,0.028932459,,0.32,27.0,0.6542,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1664,,,,0.366666667,,,,0.0608,0.0286,0.378,3.967,3.527,0.0598973,0.029841665,,0.3,25.2,0.6282,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1670,,,,0.366666667,,,,0.0387,0.022,0.29,3.048,2.246,0.03864585,0.022904425,,0.42,36.0,0.7438,0.5662432913351694,0.12386457473162676,0.31361513478082603
APC MR,,,,,,,,,,15.0,5.500000005,,,,,,15.0,APC MR,10.0,,prop_1671,,,,0.366666667,,,,0.0347,0.0205,0.27,2.838,2.013,0.034705918,0.021402419,,0.44,37.8,0.7515,0.5662432913351694,0.12386457473162676,0.31361513478082603
14.5x12-4,"4 Blade
140 Pattern",LP414512,"Sport, Pattern, 4 Bladed (for IC Engines)",23.75,Discontinued,1.30 in.,0.66 in.,5/16 in.,4.16 oz.,14.5,12.0,0.3683,0.827586207,Grey,686661000000.0,0.2601,118.0,APC,10.0,,prop_589,,,,,,,,,,,,,,,,,,,0.06624329133516937,0.9744013212221305,0.3246622181376427
14x5N,Sport Narrow,LP14050N,Sport,9.05, ,1.00 in.,0.51 in.,5/16 in.,1.76 oz.,14.0,5.0,0.3556,0.357142857,Grey,686661000000.0,0.11,49.9,APC,10.0,,prop_551,,,,,,,,,,,,,,,,,,,0.4337567086648306,0.412056151940545,0.33538896440149446
14x4W,3D Fun Fly,LP14040W,"Sport, 3D Fun Fly",9.05, ,1.00 in.,0.42 in.,1/4 in.,1.98 oz.,14.0,4.0,0.3556,0.285714286,Grey,686661000000.0,0.1238,56.2,APC,10.0,,prop_548,,,,,,,,,,,,,,,,,,,0.4337567086648306,0.4640792733278283,0.35099590081767945
15x5.5MR,,LP15055MR,Multi Rotor (Electric Only),6.49,,0.80 in.,0.36 in.,1/4 in.,1.27 oz.,15.0,5.5,0.381,0.366666667,,,,36.0,APC,10.0,,prop_46,0.036,0.0951,0.034,,,,,,,,,,,,,,,,0.5662432913351694,0.29727497935590425,0.3656382561681093
15x5.5MRP,"Multi-Rotor Pusher
Reverse Rotation
Use LPAR06E adapter rings (not included)",LP15055MRP,Multi Rotor (Electric Only),6.49, ,0.80 in.,0.36 in.,1/4 in.,1.27 oz.,15.0,5.5,0.381,0.366666667,Grey,686661000000.0,0.0794,36.0,APC,10.0,,prop_597,,,,,,,,,,,,,,,,,,,0.5662432913351694,0.29727497935590425,0.3656382561681093
15x5.5MR,"Multi-Rotor
Use LPAR06E adapter rings (not included)",LP15055MR,Multi Rotor (Electric Only),6.49, ,0.80 in.,0.36 in.,1/4 in.,1.27 oz.,15.0,5.5,0.381,0.366666667,Grey,686661000000.0,0.0794,36.0,APC,10.0,,prop_596,,,,,,,,,,,,,,,,,,,0.5662432913351694,0.29727497935590425,0.3656382561681093
15x12F,"Folding Electric Propeller Blades
Use FH45mm-6 (LPFH3-6) Hub - not included",LP15012F,Folding (Electric Only),9.1,Discontinued,,See LPFH,See LPFH,1.31 oz.,15.0,12.0,0.381,0.8,Grey,686661000000.0,0.0819,37.1,APC,10.0,,prop_613,,,,,,,,,,,,,,,,,,,0.5662432913351694,0.3063583815028902,0.36836327681220504
14x13.5N,120 Pattern Narrow,LP140135N,"Sport, Pattern",9.05,Discontinued,1.13 in.,0.63 in.,5/16 in.,2.29 oz.,14.0,13.5,0.3556,0.964285714,Grey,686661000000.0,0.1431,64.9,APC,10.0,,prop_578,,,,,,,,,,,,,,,,,,,0.4337567086648306,0.5359207266721718,0.37254833682098254
14x12N,120 Pattern Narrow,LP14012N,"Sport, Pattern",9.05, ,1.20 in.,0.62 in.,5/16 in.,2.36 oz.,14.0,12.0,0.3556,0.857142857,Grey,686661000000.0,0.1477,67.0,APC,10.0,,prop_572,,,,,,,,,,,,,,,,,,,0.4337567086648306,0.5532617671345995,0.37775064895971083
14x14,120 Pattern,LP14014,"Sport, Pattern",9.05, ,1.13 in.,0.64 in.,5/16 in.,2.40 oz.,14.0,14.0,0.3556,1.0,Grey,686661000000.0,0.15,68.0,APC,10.0,,prop_579,,,,,,,,,,,,,,,,,,,0.4337567086648306,0.5615194054500413,0.3802279404543434
14x14N,120 Pattern / Warbird Narrow,LP14014N,"Sport, Pattern, Warbird Racing",9.05, ,1.20 in.,0.63 in.,5/16 in.,2.43 oz.,14.0,14.0,0.3556,1.0,Grey,686661000000.0,0.1519,68.9,APC,10.0,,prop_581,,,,,,,,,,,,,,,,,,,0.4337567086648306,0.568951279933939,0.3824575027995127
14x13N,120 Pattern / Warbird Narrow,LP14013N,"Sport, Pattern, Warbird Racing",9.05, ,1.20 in.,0.62 in.,5/16 in.,2.43 oz.,14.0,13.0,0.3556,0.928571429,Grey,686661000000.0,0.1519,68.9,APC,10.0,,prop_576,,,,,,,,,,,,,,,,,,,0.4337567086648306,0.568951279933939,0.3824575027995127
14x13,120 Pattern,LP14013,"Sport, Pattern",9.05, ,1.13 in.,0.62 in.,5/16 in.,2.43 oz.,14.0,13.0,0.3556,0.928571429,Grey,686661000000.0,0.1519,68.9,APC,10.0,,prop_574,,,,,,,,,,,,,,,,,,,0.4337567086648306,0.568951279933939,0.3824575027995127
14x8,Sport,LP14080,Sport,9.05, ,1.15 in.,0.64 in.,5/16 in.,2.47 oz.,14.0,8.0,0.3556,0.571428571,Grey,686661000000.0,0.1544,70.0,APC,10.0,,prop_560,,,,,,,,,,,,,,,,,,,0.4337567086648306,0.5780346820809249,0.3851825234436084
14x13.5,120 Pattern,LP140135,"Sport, Pattern",9.05, ,1.13 in.,0.63 in.,5/16 in.,2.47 oz.,14.0,13.5,0.3556,0.964285714,Grey,686661000000.0,0.1544,70.0,APC,10.0,,prop_577,,,,,,,,,,,,,,,,,,,0.4337567086648306,0.5780346820809249,0.3851825234436084
15x4E,"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E",LP15040E,Thin Electric,7.1, ,1.00 in.,0.45 in.,1/4 in.,1.55 oz.,15.0,4.0,0.381,0.266666667,Grey,686661000000.0,0.097,44.0,APC,10.0,,prop_593,,,,,,,,,,,,,,,,,,,0.5662432913351694,0.3633360858794385,0.3854565881251696
B15x8E,"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E 
The material is the same fiberglass composite used in our grey props, just the color is black",LPB15080E,"Thin Electric, Black Thin Electric",7.1, ,1.00 in.,0.47 in.,1/4 in.,1.55 oz.,15.0,8.0,0.381,0.533333333,Black,686661000000.0,0.097,44.0,APC,10.0,,prop_605,,,,,,,,,,,,,,,,,,,0.5662432913351694,0.3633360858794385,0.3854565881251696
15x4EP,"Thin Electric Pusher
Reverse Rotation
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E",LP15040EP,"Thin Electric, Electric Reverse Rotation (Left Hand Rotation)",7.1, ,1.00 in.,0.45 in.,1/4 in.,1.55 oz.,15.0,4.0,0.381,0.266666667,Grey,686661000000.0,0.097,44.0,APC,10.0,,prop_594,,,,,,,,,,,,,,,,,,,0.5662432913351694,0.3633360858794385,0.3854565881251696
